INSCRI2	INSCRI	OPC1	PAAIS	ISENTOS	APROVF2	MATR	CURPAS	IDADE	SEXO	RACA	ENSFUND	ENSMED	TIPOMED	FEZCPV	TIPOCPV	OPCUNICAMP	MOTCARR	RENDA	RBRUTA	QTSVIVEM	CATPAI	CATMAE	INSTRPAI	INSTRMAE	TRABALHA	LEJORNAL
20001002844	1002844	41	-1	0	0	0	0	4	1	-1	3	2	3	2	-1	2	1	3	-1	4	6	4	3	6	5	2
20001002851	1002851	12	-1	0	1	1	12	3	1	-1	1	1	3	1	-1	6	6	9	-1	4	4	3	8	9	1	2
20001002868	1002868	49	-1	0	0	0	0	3	1	-1	1	1	3	2	-1	1	1	5	-1	4	3	8	4	7	1	4
20001002875	1002875	16	-1	0	0	0	0	3	1	-1	1	1	3	2	-1	6	4	8	-1	5	2	8	9	7	1	4
20001002882	1002882	9	-1	0	0	0	0	4	1	-1	4	1	1	1	-1	1	1	7	-1	5	6	8	9	5	3	2
20001002899	1002899	15	-1	0	0	0	0	2	2	-1	1	1	3	2	-1	5	4	6	-1	6	3	4	9	9	3	2
20001002905	1002905	8	-1	0	1	1	37	5	1	-1	1	1	3	2	-1	5	1	6	-1	6	3	4	9	9	1	4
20001002912	1002912	15	-1	0	0	0	0	6	1	-1	1	1	3	1	-1	5	1	9	-1	5	2	3	9	8	1	3
20001002929	1002929	7	-1	0	1	1	7	5	2	-1	2	1	3	1	-1	5	4	4	-1	3	2	8	9	8	1	2
20001002936	1002936	51	-1	0	1	0	0	3	1	-1	2	1	3	2	-1	1	6	8	-1	5	1	3	7	7	1	4
20001002943	1002943	15	-1	0	0	0	0	3	1	-1	4	1	3	2	-1	5	1	4	-1	4	3	4	8	9	1	2
20001002950	1002950	15	-1	0	0	0	0	3	2	-1	1	1	3	2	-1	7	1	9	-1	5	3	3	9	9	1	4
20001002967	1002967	40	-1	0	1	1	40	3	1	-1	3	1	3	2	-1	6	7	5	-1	6	3	3	9	9	0	0
20001002974	1002974	42	-1	0	1	0	0	4	1	-1	2	2	3	1	-1	1	6	4	-1	6	6	8	5	5	3	1
20001002981	1002981	19	-1	0	1	0	0	5	1	-1	1	1	3	1	-1	3	1	5	-1	4	4	4	7	8	1	2
20001002998	1002998	9	-1	0	0	0	0	7	1	-1	2	2	3	1	-1	2	5	7	-1	6	6	3	3	9	1	3
20001003007	1003007	44	-1	0	1	0	0	9	1	-1	2	2	3	2	-1	5	1	5	-1	3	3	8	7	1	5	4
20001003014	1003014	2	-1	0	0	0	0	4	2	-1	4	3	3	2	-1	1	1	7	-1	5	2	8	9	8	1	3
20001003021	1003021	15	-1	0	0	0	0	5	2	-1	2	1	3	2	-1	5	4	4	-1	3	6	8	5	5	1	4
20001003038	1003038	17	-1	0	0	0	0	6	1	-1	1	4	3	1	-1	0	1	7	-1	3	3	3	9	9	2	4
20001003045	1003045	43	-1	0	0	0	0	3	2	-1	2	2	1	2	-1	1	6	6	-1	5	5	8	8	6	1	2
20001003052	1003052	29	-1	0	1	0	0	5	2	-1	2	2	2	1	-1	5	1	4	-1	5	6	6	3	3	4	3
20001003069	1003069	38	-1	0	0	0	0	5	2	-1	2	2	2	1	-1	2	1	3	-1	4	6	3	6	7	3	3
20001003076	1003076	38	-1	0	1	0	0	8	2	-1	2	2	2	1	-1	5	4	4	-1	3	2	6	5	5	1	2
20001003083	1003083	36	-1	0	1	1	37	7	2	-1	2	2	2	2	-1	1	6	4	-1	3	6	3	3	9	5	2
20001003090	1003090	45	-1	0	0	0	0	4	1	-1	2	2	3	2	-1	2	1	4	-1	6	6	8	4	4	1	1
20001003106	1003106	34	-1	0	0	0	0	4	2	-1	1	1	1	2	-1	1	1	6	-1	3	3	4	6	8	1	2
20001003113	1003113	13	-1	0	1	0	0	5	2	-1	1	1	1	1	-1	1	1	7	-1	4	3	8	7	8	1	3
20001003120	1003120	5	-1	0	1	1	5	4	1	-1	2	2	1	1	-1	7	6	5	-1	4	5	8	5	2	1	2
20001003137	1003137	49	-1	0	0	0	0	4	1	-1	2	2	3	1	-1	1	6	4	-1	4	3	8	2	2	1	2
20001003144	1003144	22	-1	0	0	0	0	3	1	-1	3	3	3	2	-1	1	1	3	-1	4	2	4	8	9	3	3
20001003151	1003151	6	-1	0	0	0	0	3	2	-1	3	2	3	1	-1	1	6	4	-1	4	6	6	4	4	1	3
20001003168	1003168	40	-1	0	0	0	0	9	1	-1	2	2	4	2	-1	2	5	3	-1	1	5	8	3	3	5	3
20001003175	1003175	42	-1	0	0	0	0	3	1	-1	2	2	3	2	-1	1	6	4	-1	4	4	8	4	3	1	4
20001003182	1003182	41	-1	0	1	0	0	4	1	-1	1	1	3	1	-1	1	1	5	-1	4	3	8	8	8	1	2
20001003199	1003199	36	-1	0	0	0	0	3	1	-1	3	1	3	2	-1	1	6	8	-1	5	2	4	8	7	1	1
20001003205	1003205	15	-1	0	0	0	0	3	1	-1	1	1	3	1	-1	5	4	5	-1	4	4	3	8	9	1	2
20001003212	1003212	15	-1	0	0	0	0	5	2	-1	2	2	3	2	-1	1	1	3	-1	2	6	6	2	4	5	4
20001003229	1003229	46	-1	0	1	1	46	5	1	-1	1	1	3	1	-1	1	1	7	-1	4	2	5	9	9	2	4
20001003236	1003236	26	-1	0	1	0	0	6	2	-1	2	2	3	1	-1	1	1	5	-1	5	4	4	9	7	3	3
20001003243	1003243	26	-1	0	1	0	0	5	1	-1	5	1	1	1	-1	1	1	5	-1	6	4	8	4	7	1	2
20001003250	1003250	15	-1	0	0	0	0	3	2	-1	2	2	3	2	-1	5	1	3	-1	4	4	8	9	5	1	2
20001003267	1003267	15	-1	0	0	0	0	4	1	-1	5	1	3	2	-1	1	1	6	-1	5	2	2	9	9	1	4
20001003274	1003274	26	-1	0	1	0	0	5	1	-1	2	6	4	1	-1	8	1	4	-1	3	2	4	9	8	2	4
20001003281	1003281	23	-1	0	0	0	0	2	2	-1	2	2	3	1	-1	5	6	2	-1	3	0	6	0	7	1	4
20001003298	1003298	26	-1	0	0	0	0	8	1	-1	2	2	3	1	-1	2	1	4	-1	4	7	8	3	3	5	1
20001003304	1003304	23	-1	0	0	0	0	8	2	-1	2	1	3	1	-1	6	1	2	-1	3	2	2	2	7	2	2
20001003311	1003311	15	-1	0	0	0	0	2	2	-1	2	2	3	1	-1	1	6	7	-1	4	3	3	3	9	1	2
20001003328	1003328	46	-1	0	0	0	0	3	2	-1	2	2	3	1	-1	5	4	2	-1	4	7	8	4	7	1	4
20001003335	1003335	43	-1	0	1	0	0	4	2	-1	2	2	1	1	-1	7	6	5	-1	5	2	8	9	9	3	2
20001003342	1003342	29	-1	0	1	1	29	8	1	-1	2	2	3	2	-1	1	1	3	-1	4	5	5	1	2	2	2
20001003359	1003359	27	-1	0	0	0	0	5	2	-1	2	2	3	1	-1	1	1	5	-1	4	2	4	8	6	1	2
20001003366	1003366	15	-1	0	1	0	0	4	2	-1	1	1	3	1	-1	1	6	9	-1	4	2	2	9	9	1	4
20001003373	1003373	46	-1	0	0	0	0	7	1	-1	2	1	4	1	-1	2	6	4	-1	5	6	8	3	1	5	4
20001003380	1003380	27	-1	0	0	0	0	5	2	-1	2	2	3	1	-1	5	4	4	-1	4	3	4	4	7	5	3
20001003397	1003397	43	-1	0	1	0	0	5	1	-1	3	1	1	1	-1	1	1	5	-1	0	2	2	7	7	1	2
20001003403	1003403	15	-1	0	1	0	0	7	2	-1	1	2	3	1	-1	6	1	7	-1	5	4	2	9	9	1	4
20001003410	1003410	55	-1	0	1	0	0	4	1	-1	1	4	3	2	-1	1	1	7	-1	4	3	2	9	9	1	2
20001003427	1003427	2	-1	0	1	0	0	4	1	-1	2	2	3	2	-1	5	4	5	-1	4	6	8	5	3	1	3
20001003434	1003434	9	-1	0	1	0	0	3	1	-1	1	1	3	2	-1	1	1	9	-1	5	2	8	9	9	1	4
20001003441	1003441	27	-1	0	0	0	0	2	1	-1	1	1	3	2	-1	1	6	5	-1	3	3	4	8	5	3	2
20001003458	1003458	7	-1	0	0	0	0	5	2	-1	1	4	3	2	-1	5	1	7	-1	5	3	3	8	8	2	2
20001003465	1003465	19	-1	0	0	0	0	5	2	-1	2	2	1	2	-1	2	1	4	-1	5	7	8	5	3	1	2
20001003472	1003472	42	-1	0	0	0	0	4	1	-1	2	1	1	2	-1	1	3	5	-1	3	5	3	7	7	1	3
20001003489	1003489	6	-1	0	0	0	0	2	1	-1	1	1	3	1	-1	7	4	7	-1	4	2	8	9	7	1	2
20001003496	1003496	15	-1	0	0	0	0	3	2	-1	2	1	1	2	-1	6	3	4	-1	6	6	8	7	2	1	3
20001003502	1003502	15	-1	0	0	0	0	4	2	-1	4	2	3	2	-1	5	6	4	-1	4	6	4	3	5	5	2
20001003519	1003519	31	-1	0	1	1	31	5	2	-1	1	1	1	1	-1	7	3	5	-1	4	6	8	3	3	4	2
20001003526	1003526	15	-1	0	1	0	0	7	2	-1	4	2	3	1	-1	5	1	6	-1	4	3	2	6	9	4	4
20001003533	1003533	2	-1	0	0	0	0	7	1	-1	3	2	1	1	-1	2	3	4	-1	3	4	8	5	2	1	2
20001003540	1003540	40	-1	0	0	0	0	8	1	-1	2	2	3	1	-1	2	7	4	-1	2	6	8	4	3	5	2
20001003557	1003557	29	-1	0	0	0	0	3	2	-1	2	2	3	2	-1	2	6	2	-1	5	7	7	3	2	1	2
20001003564	1003564	38	-1	0	1	1	38	5	2	-1	2	1	1	1	-1	5	1	4	-1	5	2	8	9	3	1	4
20001003571	1003571	11	-1	0	0	0	0	3	1	-1	2	2	1	2	-1	1	1	3	-1	5	4	4	3	9	1	2
20001003588	1003588	11	-1	0	0	0	0	4	1	-1	2	2	3	1	-1	1	6	6	-1	5	2	4	9	9	1	2
20001003595	1003595	20	-1	0	1	1	20	3	2	-1	4	1	3	2	-1	3	1	4	-1	4	5	4	3	7	1	2
20001003601	1003601	43	-1	0	0	0	0	7	2	-1	2	2	2	2	-1	2	1	4	-1	2	6	4	3	7	2	3
20001003618	1003618	49	-1	0	0	0	0	8	1	-1	2	2	3	2	-1	2	1	4	-1	2	4	8	3	6	5	3
20001003625	1003625	26	-1	0	0	0	0	6	2	-1	3	1	3	2	-1	1	1	5	-1	4	2	3	7	7	1	4
20001003632	1003632	34	-1	0	1	0	0	5	1	-1	1	1	1	1	-1	1	1	9	-1	4	2	8	9	7	5	2
20001003649	1003649	51	-1	0	0	0	0	5	1	-1	2	2	1	2	-1	5	1	4	-1	4	4	8	7	3	5	2
20001003656	1003656	41	-1	0	1	0	0	4	1	-1	2	2	1	2	-1	5	6	3	-1	4	7	8	4	2	5	2
20001003663	1003663	75	-1	0	0	0	0	4	1	-1	2	2	1	2	-1	1	6	4	-1	3	6	5	7	3	1	2
20001003670	1003670	8	-1	0	0	0	0	5	1	-1	3	2	1	2	-1	2	3	6	-1	2	3	3	5	9	1	3
20001003687	1003687	22	-1	0	1	1	22	4	2	-1	1	1	3	2	-1	3	1	7	-1	5	3	3	9	9	1	2
20001003694	1003694	11	-1	0	0	0	0	5	1	-1	2	1	1	2	-1	2	6	7	-1	6	2	3	8	9	1	2
20001003700	1003700	45	-1	0	1	0	0	2	2	-1	3	1	3	2	-1	1	1	3	-1	5	3	8	8	7	1	3
20001003717	1003717	42	-1	0	0	0	0	3	1	-1	2	2	3	2	-1	5	6	4	-1	4	5	3	4	5	5	4
20001003724	1003724	8	-1	0	0	0	0	7	1	-1	3	3	4	2	-1	1	6	3	-1	3	5	4	8	9	1	4
20001003731	1003731	31	-1	0	1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	-1	0	0	0	0	0	0	0
20001003748	1003748	27	-1	0	0	0	0	0	0	-1	0	0	0	0	-1	0	0	0	-1	0	0	0	0	0	0	0
20001003755	1003755	42	-1	0	1	1	2	7	1	-1	1	1	3	2	-1	1	1	7	-1	2	2	2	9	9	5	4
20001003762	1003762	29	-1	0	1	1	29	5	1	-1	4	1	1	2	-1	2	3	6	-1	4	3	3	3	5	5	1
20001003779	1003779	41	-1	0	0	0	0	7	1	-1	2	2	1	1	-1	7	4	5	-1	5	4	8	7	3	5	4
20001003786	1003786	29	-1	0	1	1	29	5	1	-1	2	2	1	1	-1	1	1	6	-1	4	3	3	9	9	2	4
20001003793	1003793	13	-1	0	1	0	0	8	2	-1	1	1	3	2	-1	5	6	7	-1	5	3	3	9	5	2	2
20001003809	1003809	48	-1	0	0	0	0	3	2	-1	5	1	3	2	-1	2	1	5	-1	5	3	8	8	9	1	2
20001003816	1003816	38	-1	1	1	1	38	8	2	-1	2	2	2	1	-1	5	6	3	-1	5	6	8	0	0	5	3
20001003823	1003823	45	-1	0	0	0	0	3	2	-1	1	1	3	2	-1	1	1	3	-1	5	2	3	9	9	1	1
20001003830	1003830	19	-1	0	0	0	0	7	1	-1	2	2	1	1	-1	2	1	5	-1	6	6	4	4	9	5	2
20001003847	1003847	51	-1	0	1	0	0	8	1	-1	4	1	3	2	-1	7	1	6	-1	3	3	4	9	9	1	4
20001003854	1003854	39	-1	0	0	0	0	4	2	-1	2	2	1	2	-1	5	1	4	-1	5	4	3	7	9	5	2
20001003861	1003861	39	-1	0	0	0	0	4	2	-1	2	2	1	1	-1	5	1	5	-1	6	3	8	9	7	5	3
20001003878	1003878	51	-1	0	1	0	0	7	2	-1	5	2	1	1	-1	1	1	7	-1	4	6	8	7	4	5	2
20001003885	1003885	51	-1	0	1	0	0	5	1	-1	3	2	1	1	-1	7	6	4	-1	3	0	4	0	9	2	3
20001003892	1003892	36	-1	0	0	0	0	4	2	-1	2	2	1	2	-1	2	1	4	-1	3	7	7	5	5	5	2
20001003908	1003908	36	-1	0	0	0	0	6	2	-1	2	2	6	2	-1	2	5	3	-1	2	0	0	0	1	1	2
20001003915	1003915	12	-1	0	0	0	0	4	1	-1	4	2	3	2	-1	1	6	5	-1	4	3	8	3	9	1	4
20001003922	1003922	46	-1	0	0	0	0	4	2	-1	2	2	3	1	-1	6	6	4	-1	6	4	8	3	3	1	2
20001003939	1003939	7	-1	0	1	0	0	3	2	-1	2	2	3	1	-1	5	7	5	-1	3	2	8	9	3	1	2
20001003946	1003946	41	-1	0	0	0	0	5	1	-1	4	1	1	2	-1	1	1	4	-1	3	3	3	9	9	1	4
20001003953	1003953	21	-1	0	0	0	0	6	2	-1	2	4	1	1	-1	0	4	3	-1	5	6	8	5	6	1	4
20001003960	1003960	10	-1	0	0	0	0	4	1	-1	2	2	3	2	-1	2	6	5	-1	5	5	8	2	4	3	2
20001003977	1003977	48	-1	0	0	0	0	9	2	-1	2	2	3	1	-1	7	6	4	-1	4	6	8	2	2	5	3
20001003984	1003984	22	-1	0	0	0	0	8	1	-1	2	3	4	1	-1	1	1	2	-1	2	8	8	1	2	1	2
20001003991	1003991	51	-1	0	1	0	0	7	1	-1	2	2	3	1	-1	1	1	3	-1	3	6	6	4	4	1	2
20001004000	1004000	38	-1	0	0	0	0	6	2	-1	3	2	2	2	-1	2	4	5	-1	5	4	4	3	4	2	2
20001004017	1004017	29	-1	0	0	0	0	3	2	-1	3	2	1	2	-1	8	6	7	-1	4	5	3	9	9	1	3
20001004024	1004024	21	-1	0	0	0	0	3	2	-1	2	2	3	1	-1	2	4	3	-1	4	3	4	8	7	2	3
20001004031	1004031	42	-1	0	1	1	42	8	1	-1	4	1	3	1	-1	2	1	2	-1	1	2	8	9	5	3	2
20001004048	1004048	13	-1	0	0	0	0	1	2	-1	1	1	3	2	-1	1	6	7	-1	5	3	8	8	7	1	2
20001004055	1004055	34	-1	0	0	0	0	4	1	-1	1	2	3	2	-1	1	1	7	-1	5	3	4	7	5	4	2
20001004062	1004062	45	-1	0	1	0	0	3	2	-1	4	1	3	2	-1	5	6	7	-1	6	2	8	9	7	1	4
20001004079	1004079	12	-1	0	0	0	0	3	1	-1	1	1	3	1	-1	1	1	9	-1	4	1	8	9	9	1	3
20001004086	1004086	57	-1	0	0	0	0	3	2	-1	3	2	1	2	-1	6	4	4	-1	3	4	4	3	2	1	4
20001004093	1004093	11	-1	0	0	0	0	3	1	-1	1	1	3	1	-1	1	6	9	-1	5	2	3	9	9	1	2
20001004109	1004109	36	-1	0	0	0	0	4	1	-1	2	4	3	1	-1	1	1	5	-1	3	3	3	7	7	4	4
20001004116	1004116	13	-1	0	0	0	0	4	2	-1	2	2	3	2	-1	1	6	5	-1	6	5	8	7	7	1	2
20001004123	1004123	40	-1	0	0	0	0	8	1	-1	4	1	1	1	-1	2	5	4	-1	5	3	8	7	5	5	2
20001004130	1004130	15	-1	0	1	0	0	3	2	-1	1	1	3	1	-1	5	1	8	-1	4	2	2	9	9	1	2
20001004147	1004147	50	-1	0	1	0	0	7	2	-1	2	2	2	1	-1	7	3	4	-1	4	6	8	3	6	5	3
20001004154	1004154	21	-1	0	0	0	0	4	2	-1	3	2	3	2	-1	1	1	4	-1	4	5	6	3	5	1	3
20001004161	1004161	48	-1	0	0	0	0	7	2	-1	2	2	1	1	-1	5	1	3	-1	3	4	4	2	2	1	3
20001004178	1004178	27	-1	0	1	0	0	5	2	-1	4	1	3	2	-1	6	6	5	-1	3	6	8	7	7	3	2
20001004185	1004185	50	-1	0	0	0	0	7	2	-1	2	2	1	1	-1	1	7	4	-1	6	4	4	3	3	5	4
20001004192	1004192	15	-1	0	1	0	0	3	1	-1	1	1	3	2	-1	1	6	8	-1	5	2	4	9	9	1	4
20001004208	1004208	51	-1	0	1	1	51	9	2	-1	2	4	3	1	-1	5	6	5	-1	2	3	4	9	8	4	2
20001004215	1004215	8	-1	0	1	0	0	3	1	-1	1	1	3	1	-1	8	6	9	-1	6	2	2	9	9	1	2
20001004222	1004222	15	-1	0	0	0	0	0	0	-1	0	0	0	0	-1	0	0	0	-1	0	0	0	0	0	0	0
20001004239	1004239	34	-1	0	0	0	0	4	1	-1	1	1	3	1	-1	1	6	9	-1	5	2	8	9	5	1	2
20001004246	1004246	49	-1	0	0	0	0	0	0	-1	0	0	0	0	-1	0	0	0	-1	0	0	0	0	0	0	0
20001004253	1004253	44	-1	0	1	0	0	6	1	-1	2	4	1	1	-1	5	4	8	-1	3	6	3	2	4	2	4
20001004260	1004260	6	-1	0	0	0	0	3	2	-1	1	1	2	2	-1	1	4	9	-1	4	2	8	4	4	1	2
20001004277	1004277	49	-1	0	0	0	0	7	1	-1	2	1	3	1	-1	2	1	5	-1	4	3	8	5	7	3	4
20001004284	1004284	51	-1	0	0	0	0	3	1	-1	1	1	3	2	-1	1	6	5	-1	3	2	3	9	3	3	4
20001004291	1004291	49	-1	0	0	0	0	3	1	-1	1	2	1	2	-1	5	3	4	-1	4	3	8	8	5	1	3
20001004307	1004307	42	-1	0	0	0	0	4	2	-1	2	2	3	2	-1	1	6	5	-1	6	4	8	7	3	3	2
20001004314	1004314	15	-1	0	0	0	0	4	2	-1	1	1	3	1	-1	2	6	7	-1	4	3	8	7	9	1	4
20001004321	1004321	43	-1	0	0	0	0	4	2	-1	2	2	3	1	-1	6	1	7	-1	4	3	8	3	3	1	2
20001004338	1004338	52	-1	0	0	0	0	9	2	-1	2	2	1	2	-1	1	1	5	-1	3	5	8	3	3	5	4
20001004345	1004345	14	-1	0	1	1	14	5	1	-1	1	1	3	1	-1	1	6	8	-1	5	2	8	9	9	1	4
20001004352	1004352	39	-1	0	0	0	0	7	1	-1	2	2	1	1	-1	5	6	4	-1	4	6	8	2	2	5	4
20001004369	1004369	27	-1	0	0	0	0	7	2	-1	3	1	1	2	-1	2	6	4	-1	4	5	5	7	9	1	2
20001004376	1004376	42	-1	0	0	0	0	6	1	-1	2	1	1	1	-1	1	6	4	-1	6	2	2	7	5	1	2
20001004383	1004383	46	-1	1	0	0	0	0	0	-1	0	0	0	0	-1	0	0	0	-1	0	0	0	0	0	0	0
20001004390	1004390	5	-1	0	1	0	0	4	1	-1	1	1	3	1	-1	2	4	1	-1	6	2	8	9	7	1	2
20001004406	1004406	21	-1	0	0	0	0	4	2	-1	1	1	3	1	-1	3	1	7	-1	4	2	8	7	5	1	2
20001004413	1004413	15	-1	0	1	0	0	4	2	-1	1	1	3	1	-1	5	1	7	-1	3	4	0	9	9	1	4
20001004420	1004420	11	-1	0	0	0	0	3	1	-1	1	2	1	2	-1	8	3	3	-1	3	2	3	9	9	1	3
20001004437	1004437	40	-1	0	0	0	0	2	2	-1	4	1	3	2	-1	1	6	8	-1	5	3	3	7	9	1	2
20001004444	1004444	44	-1	0	0	0	0	7	2	-1	2	2	2	1	-1	2	6	4	-1	5	6	8	3	3	4	2
20001004451	1004451	42	-1	0	0	0	0	3	1	-1	2	2	3	2	-1	7	1	4	-1	5	3	8	6	4	3	4
20001004468	1004468	45	-1	0	0	0	0	9	1	-1	2	2	4	1	-1	2	4	2	-1	3	7	7	1	1	2	2
20001004475	1004475	26	-1	0	1	0	0	4	1	-1	2	3	3	2	-1	5	1	2	-1	5	6	8	2	3	1	2
20001004482	1004482	47	-1	0	0	0	0	0	0	-1	0	0	0	0	-1	0	0	0	-1	0	0	0	0	0	0	0
20001004499	1004499	41	-1	0	0	0	0	6	1	-1	2	2	1	1	-1	2	6	6	-1	5	4	8	6	5	5	3
20001004505	1004505	49	-1	0	0	0	0	3	1	-1	2	2	3	1	-1	1	6	4	-1	4	5	8	4	8	1	1
20001004512	1004512	22	-1	0	1	1	22	4	2	-1	1	1	3	2	-1	3	1	7	-1	5	3	3	9	9	1	2
20001004529	1004529	56	-1	0	1	0	0	2	1	-1	2	1	3	2	-1	5	5	7	-1	5	3	3	9	7	1	4
20001004536	1004536	15	-1	0	0	0	0	7	1	-1	2	2	3	1	-1	6	4	4	-1	5	2	8	3	3	2	2
20001004543	1004543	16	-1	0	0	0	0	2	1	-1	2	1	3	2	-1	5	3	5	-1	5	3	3	9	9	1	4
20001004550	1004550	14	-1	0	0	0	0	2	2	-1	1	1	3	2	-1	6	7	9	-1	4	2	3	9	8	1	2
20001004567	1004567	12	-1	0	1	0	0	3	2	-1	1	1	3	2	-1	5	1	5	-1	3	3	3	9	7	2	2
20001004574	1004574	14	-1	0	1	1	14	4	2	-1	1	1	3	1	-1	5	1	7	-1	4	3	8	7	9	1	2
20001004581	1004581	43	-1	0	0	0	0	7	2	-1	2	2	2	2	-1	2	6	3	-1	4	6	8	2	4	1	2
20001004598	1004598	38	-1	0	0	0	0	6	2	-1	2	2	2	2	-1	1	6	3	-1	4	6	8	2	4	1	3
20001004604	1004604	38	-1	0	0	0	0	3	2	-1	2	2	3	2	-1	2	4	4	-1	5	7	8	2	2	5	2
20001004611	1004611	38	-1	0	0	0	0	7	2	-1	2	2	3	1	-1	6	4	5	-1	5	5	1	5	6	5	2
20001004628	1004628	42	-1	0	0	0	0	3	1	-1	2	3	1	2	-1	2	1	4	-1	4	6	8	2	2	4	3
20001004635	1004635	46	-1	0	0	0	0	7	2	-1	1	2	1	2	-1	7	6	4	-1	4	3	8	9	9	1	2
20001004642	1004642	41	-1	0	0	0	0	6	1	-1	1	1	1	1	-1	1	1	7	-1	4	3	3	7	9	3	2
20001004659	1004659	50	-1	0	0	0	0	7	2	-1	2	2	1	1	-1	1	1	4	-1	5	6	8	3	3	4	2
20001004666	1004666	50	-1	0	0	0	0	5	2	-1	2	2	1	1	-1	7	1	5	-1	6	6	4	3	5	5	2
20001004673	1004673	49	-1	0	0	0	0	7	1	-1	2	2	3	1	-1	2	6	4	-1	6	6	4	4	4	5	2
20001004680	1004680	34	-1	0	1	1	34	5	1	-1	0	2	1	1	-1	1	1	7	-1	5	2	2	9	9	1	3
20001004697	1004697	42	-1	0	0	0	0	7	2	-1	1	1	1	1	-1	8	6	6	-1	6	2	4	9	7	1	2
20001004703	1004703	49	-1	0	1	0	0	3	1	-1	4	1	3	1	-1	1	3	7	-1	3	2	2	9	9	1	2
20001004710	1004710	9	-1	0	0	0	0	4	1	-1	1	1	3	1	-1	1	3	8	-1	5	2	2	9	8	2	2
20001004727	1004727	23	-1	0	0	0	0	4	2	-1	1	1	3	2	-1	6	1	7	-1	3	3	4	3	3	1	2
20001004734	1004734	42	-1	0	0	0	0	4	2	-1	2	1	3	2	-1	0	6	7	-1	5	3	3	5	5	1	3
20001004741	1004741	23	-1	0	0	0	0	4	2	-1	1	5	6	2	-1	5	6	4	-1	4	5	8	9	7	1	4
20001004758	1004758	51	-1	0	0	0	0	5	2	-1	2	5	1	1	-1	2	1	4	-1	5	4	6	8	2	5	3
20001004765	1004765	2	-1	0	0	0	0	2	1	-1	2	2	1	2	-1	2	6	5	-1	5	3	3	8	9	1	3
20001004772	1004772	38	-1	0	0	0	0	8	2	-1	3	2	2	1	-1	1	6	5	-1	2	5	8	7	3	5	4
20001004789	1004789	21	-1	0	0	0	0	5	1	-1	1	4	3	2	-1	6	4	6	-1	3	2	3	9	9	5	2
20001004796	1004796	42	-1	0	0	0	0	3	1	-1	3	1	1	2	-1	5	1	5	-1	3	2	4	9	9	2	2
20001004802	1004802	25	-1	0	0	0	0	5	2	-1	6	1	3	1	-1	3	1	7	-1	5	3	8	9	9	1	1
20001004819	1004819	44	-1	0	0	0	0	6	1	-1	3	2	4	2	-1	2	6	7	-1	4	2	2	9	9	5	2
20001004826	1004826	50	-1	0	1	0	0	8	1	-1	2	2	1	1	-1	2	6	4	-1	2	0	4	7	7	5	3
20001004833	1004833	50	-1	0	1	1	50	8	2	-1	2	2	1	2	-1	2	1	5	-1	2	6	4	7	6	5	1
20001004840	1004840	45	-1	0	0	0	0	7	1	-1	2	2	1	2	-1	6	1	3	-1	5	6	8	6	2	5	4
20001004857	1004857	2	-1	0	1	1	2	4	2	-1	1	2	1	2	-1	2	1	4	-1	2	4	4	6	8	1	2
20001004864	1004864	34	-1	0	1	0	0	4	1	-1	4	1	1	2	-1	1	1	6	-1	4	3	8	5	5	1	2
20001004871	1004871	15	-1	1	0	0	0	0	0	-1	0	0	0	0	-1	0	0	0	-1	0	0	0	0	0	0	0
20001004888	1004888	27	-1	0	1	0	0	3	2	-1	3	2	1	2	-1	1	1	7	-1	4	2	3	9	9	1	1
20001004895	1004895	19	-1	0	0	0	0	6	1	-1	3	2	3	1	-1	7	4	2	-1	4	3	6	9	7	1	4
20001004901	1004901	27	-1	0	0	0	0	3	2	-1	2	2	3	2	-1	2	1	7	-1	3	4	8	7	3	1	2
20001004918	1004918	36	-1	0	0	0	0	4	1	-1	3	2	3	2	-1	5	2	5	-1	5	2	2	4	7	5	3
20001004925	1004925	56	-1	0	1	1	56	3	1	-1	2	2	1	2	-1	2	1	5	-1	4	3	8	6	3	1	3
20001004932	1004932	51	-1	0	1	1	51	9	1	-1	5	2	1	1	-1	2	1	4	-1	4	6	6	5	5	1	2
20001004949	1004949	13	-1	0	0	0	0	4	2	-1	1	1	3	1	-1	1	6	4	-1	3	3	2	5	9	1	2
20001004956	1004956	15	-1	0	0	0	0	5	2	-1	2	1	1	1	-1	1	1	5	-1	4	3	3	5	7	5	3
20001004963	1004963	36	-1	0	0	0	0	7	1	-1	5	3	1	2	-1	7	4	3	-1	1	6	8	7	7	4	4
20001004970	1004970	51	-1	0	1	1	51	7	2	-1	5	1	1	1	-1	1	6	7	-1	4	2	8	9	9	1	1
20001004987	1004987	45	-1	0	0	0	0	5	2	-1	2	2	2	2	-1	2	6	3	-1	4	6	8	2	2	5	4
20001004994	1004994	44	-1	0	1	0	0	5	1	-1	3	2	3	1	-1	8	4	4	-1	4	6	3	7	9	5	4
20001005003	1005003	15	-1	0	1	0	0	4	2	-1	1	1	3	1	-1	1	6	9	-1	3	2	2	9	9	1	2
20001005010	1005010	49	-1	0	0	0	0	6	1	-1	2	2	1	2	-1	1	1	4	-1	2	0	8	0	2	5	3
20001005027	1005027	46	-1	0	0	0	0	4	2	-1	2	2	3	2	-1	2	6	2	-1	5	4	8	7	4	5	2
